samplename	family	nreads
ClaidentTutorial__Sample01__MiFish	001_Gobiidae	4.76205463930505
ClaidentTutorial__Sample01__MiFish	008_Clupeidae	2.23299341138948
ClaidentTutorial__Sample01__MiFish	004_Engraulidae	2.10814553695078
ClaidentTutorial__Sample01__MiFish	003_Danionidae	2.09031012631667
ClaidentTutorial__Sample01__MiFish	082_Congridae	1.81207772042469
ClaidentTutorial__Sample01__MiFish	133_Helostomatidae	1.71933358512737
ClaidentTutorial__Sample01__MiFish	067_Bathydraconidae	1.68722984598598
ClaidentTutorial__Sample01__MiFish	060_Mugilidae	1.6372906962105
ClaidentTutorial__Sample01__MiFish	059_Paralichthyidae	1.55881488942045
ClaidentTutorial__Sample01__MiFish	109_Gadidae	1.55881488942045
ClaidentTutorial__Sample01__MiFish	136_Arripidae	1.53741239665953
ClaidentTutorial__Sample01__MiFish	007_Cynoglossidae	1.52314406815225
ClaidentTutorial__Sample01__MiFish	071_Channidae	1.36262537244534
ClaidentTutorial__Sample01__MiFish	140_Aulopidae	1.27344831927483
ClaidentTutorial__Sample01__MiFish	035_Soleidae	1.25561290864073
ClaidentTutorial__Sample01__MiFish	017_Characidae	1.22707625162617
ClaidentTutorial__Sample01__MiFish	034_Cottidae	1.22350916949935
ClaidentTutorial__Sample01__MiFish	123_Diceratiidae	1.21637500524571
ClaidentTutorial__Sample01__MiFish	116_Linophrynidae	1.21280792311889
ClaidentTutorial__Sample01__MiFish	019_Myctophidae	1.20567375886525
ClaidentTutorial__Sample01__MiFish	088_Apogonidae	1.20210667673843
ClaidentTutorial__Sample01__MiFish	011_unidentified_Euteleosteomorpha	1.19853959461161
ClaidentTutorial__Sample01__MiFish	081_Nemacheilidae	1.17357001972387
ClaidentTutorial__Sample01__MiFish	016_Muraenidae	1.1271979520752
ClaidentTutorial__Sample01__MiFish	078_Polynemidae	1.1093625414411
ClaidentTutorial__Sample01__MiFish	010_Chlopsidae	1.09509421293382
ClaidentTutorial__Sample01__MiFish	063_Blenniidae	1.08082588442654
ClaidentTutorial__Sample01__MiFish	119_Girellidae	1.0736917201729
ClaidentTutorial__Sample01__MiFish	104_Cichlidae	1.01305132401695
ClaidentTutorial__Sample01__MiFish	126_Hiodontidae	1.00591715976331
ClaidentTutorial__Sample01__MiFish	149_unidentified_Esociformes	0.95241092786101
ClaidentTutorial__Sample01__MiFish	049_Cyprinodontidae	0.906038860212346
ClaidentTutorial__Sample01__MiFish	038_Labridae	0.891770531705065
ClaidentTutorial__Sample01__MiFish	051_Mullidae	0.881069285324604
ClaidentTutorial__Sample01__MiFish	032_Bovichtidae	0.859666792563683
ClaidentTutorial__Sample01__MiFish	006_Macrouridae	0.841831381929582
ClaidentTutorial__Sample01__MiFish	114_Ostraciidae	0.827563053422301
ClaidentTutorial__Sample01__MiFish	002_Cyprinidae	0.81329472491502
ClaidentTutorial__Sample01__MiFish	012_Scorpaenidae	0.81329472491502
ClaidentTutorial__Sample01__MiFish	150_Citharinidae	0.788325150027278
ClaidentTutorial__Sample01__MiFish	152_Centriscidae	0.692013932603131
ClaidentTutorial__Sample01__MiFish	079_Carangidae	0.670611439842209
ClaidentTutorial__Sample01__MiFish	070_Plesiopidae	0.652776029208108
ClaidentTutorial__Sample01__MiFish	009_Uranoscopidae	0.595702715178984
ClaidentTutorial__Sample01__MiFish	131_Scombridae	0.510092744135297
ClaidentTutorial__Sample02__MiFish	001_Gobiidae	3.68940674197278
ClaidentTutorial__Sample02__MiFish	003_Danionidae	3.60624388508405
ClaidentTutorial__Sample02__MiFish	025_Acheilognathidae	2.84643778350974
ClaidentTutorial__Sample02__MiFish	004_Engraulidae	2.73681401761096
ClaidentTutorial__Sample02__MiFish	007_Cynoglossidae	2.61584986213644
ClaidentTutorial__Sample02__MiFish	002_Cyprinidae	2.55536778439919
ClaidentTutorial__Sample02__MiFish	008_Clupeidae	2.26429778528862
ClaidentTutorial__Sample02__MiFish	067_Bathydraconidae	2.09419194165258
ClaidentTutorial__Sample02__MiFish	034_Cottidae	2.02992973405675
ClaidentTutorial__Sample02__MiFish	012_Scorpaenidae	1.90518544872365
ClaidentTutorial__Sample02__MiFish	038_Labridae	1.76910077381482
ClaidentTutorial__Sample02__MiFish	016_Muraenidae	1.65191674819888
ClaidentTutorial__Sample02__MiFish	109_Gadidae	1.51583207329005
ClaidentTutorial__Sample02__MiFish	017_Characidae	1.45913012541137
ClaidentTutorial__Sample02__MiFish	088_Apogonidae	1.45156986569421
ClaidentTutorial__Sample02__MiFish	119_Girellidae	1.42888908654274
ClaidentTutorial__Sample02__MiFish	049_Cyprinodontidae	1.41376856710842
ClaidentTutorial__Sample02__MiFish	116_Linophrynidae	1.35328648937116
ClaidentTutorial__Sample02__MiFish	009_Uranoscopidae	1.33816596993685
ClaidentTutorial__Sample02__MiFish	081_Nemacheilidae	1.30792493106822
ClaidentTutorial__Sample02__MiFish	019_Myctophidae	1.28524415191675
ClaidentTutorial__Sample02__MiFish	131_Scombridae	1.28146402205817
ClaidentTutorial__Sample02__MiFish	082_Congridae	1.22854220403807
ClaidentTutorial__Sample02__MiFish	126_Hiodontidae	1.15671973672507
ClaidentTutorial__Sample02__MiFish	035_Soleidae	1.14915947700792
ClaidentTutorial__Sample02__MiFish	051_Mullidae	1.11513830828071
ClaidentTutorial__Sample02__MiFish	047_Cobitidae	1.0811171395535
ClaidentTutorial__Sample02__MiFish	071_Channidae	1.0281953215334
ClaidentTutorial__Sample02__MiFish	122_Protopteridae	1.02441519167482
ClaidentTutorial__Sample02__MiFish	123_Diceratiidae	1.02441519167482
ClaidentTutorial__Sample02__MiFish	010_Chlopsidae	1.01307480209908
ClaidentTutorial__Sample02__MiFish	079_Carangidae	0.982833763230455
ClaidentTutorial__Sample02__MiFish	078_Polynemidae	0.975273503513297
ClaidentTutorial__Sample02__MiFish	104_Cichlidae	0.948812594503247
ClaidentTutorial__Sample02__MiFish	099_Gigantactinidae	0.922351685493196
ClaidentTutorial__Sample02__MiFish	060_Mugilidae	0.892110646624567
ClaidentTutorial__Sample02__MiFish	032_Bovichtidae	0.888330516765988
ClaidentTutorial__Sample02__MiFish	114_Ostraciidae	0.888330516765988
ClaidentTutorial__Sample02__MiFish	070_Plesiopidae	0.858089477897359
ClaidentTutorial__Sample02__MiFish	011_unidentified_Euteleosteomorpha	0.7976074001601
ClaidentTutorial__Sample03__MiFish	002_Cyprinidae	4.70956210902592
ClaidentTutorial__Sample03__MiFish	003_Danionidae	4.12357972679689
ClaidentTutorial__Sample03__MiFish	001_Gobiidae	3.83058853568237
ClaidentTutorial__Sample03__MiFish	004_Engraulidae	3.80526830928976
ClaidentTutorial__Sample03__MiFish	007_Cynoglossidae	2.81416230477892
ClaidentTutorial__Sample03__MiFish	008_Clupeidae	2.30414060172773
ClaidentTutorial__Sample03__MiFish	088_Apogonidae	1.90986850504277
ClaidentTutorial__Sample03__MiFish	082_Congridae	1.79411889867654
ClaidentTutorial__Sample03__MiFish	067_Bathydraconidae	1.70007234350398
ClaidentTutorial__Sample03__MiFish	049_Cyprinodontidae	1.55176816034725
ClaidentTutorial__Sample03__MiFish	016_Muraenidae	1.46857313077152
ClaidentTutorial__Sample03__MiFish	034_Cottidae	1.4504872547768
ClaidentTutorial__Sample03__MiFish	051_Mullidae	1.42878420358313
ClaidentTutorial__Sample03__MiFish	025_Acheilognathidae	1.42516702838419
ClaidentTutorial__Sample03__MiFish	047_Cobitidae	1.42154985318524
ClaidentTutorial__Sample03__MiFish	102_Acropomatidae	1.41431550278735
ClaidentTutorial__Sample03__MiFish	081_Nemacheilidae	1.3455891740074
ClaidentTutorial__Sample03__MiFish	019_Myctophidae	1.33473764841057
ClaidentTutorial__Sample03__MiFish	032_Bovichtidae	1.32026894761479
ClaidentTutorial__Sample03__MiFish	099_Gigantactinidae	1.3130345972169
ClaidentTutorial__Sample03__MiFish	122_Protopteridae	1.29856589642112
ClaidentTutorial__Sample03__MiFish	010_Chlopsidae	1.22260521724329
ClaidentTutorial__Sample03__MiFish	128_Platycephalidae	1.12855866207073
ClaidentTutorial__Sample03__MiFish	038_Labridae	1.110472786076
ClaidentTutorial__Sample03__MiFish	114_Ostraciidae	1.07430103408656
ClaidentTutorial__Sample03__MiFish	040_Sinipercidae	1.02366058130133
ClaidentTutorial__Sample03__MiFish	009_Uranoscopidae	0.980254478913996
ClaidentTutorial__Sample03__MiFish	076_Gobiesocidae	0.951317077322439
ClaidentTutorial__Sample03__MiFish	070_Plesiopidae	0.940465551725605
ClaidentTutorial__Sample03__MiFish	012_Scorpaenidae	0.900676624537215
ClaidentTutorial__Sample03__MiFish	017_Characidae	0.875356398144602
ClaidentTutorial__Sample03__MiFish	060_Mugilidae	0.871739222945657
ClaidentTutorial__Sample03__MiFish	035_Soleidae	0.857270522149879
ClaidentTutorial__Sample03__MiFish	078_Polynemidae	0.777692667773097
ClaidentTutorial__Sample03__MiFish	030_Odontobutidae	0.575130856632197
ClaidentTutorial__Sample03__MiFish	079_Carangidae	0.535341929443806
ClaidentTutorial__Sample03__MiFish	018_Bryconidae	0.466615600663858
ClaidentTutorial__Sample04__MiFish	003_Danionidae	3.68085476781129
ClaidentTutorial__Sample04__MiFish	001_Gobiidae	3.37010923967446
ClaidentTutorial__Sample04__MiFish	002_Cyprinidae	2.64503634068852
ClaidentTutorial__Sample04__MiFish	025_Acheilognathidae	2.62653958306132
ClaidentTutorial__Sample04__MiFish	007_Cynoglossidae	2.39717978848413
ClaidentTutorial__Sample04__MiFish	076_Gobiesocidae	2.32319275797537
